지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
175,2019-07-10 02:00,18,,5.2,140,96,19.7,17.3,950.9,1004.7,,,,,,,,,,,,18.9,,,,
175,2019-07-10 03:00,18,,4.6,140,96,19.7,17.3,950.4,1004.2,,,,,,,,,,,,18.9,,,,
175,2019-07-10 04:00,17.8,,5.9,140,96,19.5,17.1,950.2,1004,,,,,,,,,,,,18.1,,,,
175,2019-07-10 05:00,17.7,,6,160,96,19.4,17,950.1,1004,,,,,,,,,,,,18.3,,,,
175,2019-07-10 06:00,17.8,,6.3,140,94,19.1,16.8,950.4,1004.2,0,,,,,,,,,,,18.1,,,,
175,2019-07-10 07:00,17.5,,7.2,140,94,18.8,16.5,950.6,1004.5,0,,,,,,,,,,,18.3,,,,
175,2019-07-10 08:00,17.7,,7.7,140,91,18.4,16.2,950.8,1004.7,0,,,,,,,,,,,19.4,,,,
175,2019-07-10 09:00,17.4,.2,7.3,140,100,19.7,17.3,950.5,1004.5,0,,,,,,,,,,,18.7,,,,
175,2019-07-10 10:00,17.4,.4,6.5,140,97,19.2,16.9,950.6,1004.6,0,,,,,,,,,,,19,,,,
175,2019-07-10 11:00,17.4,1.6,6.3,140,100,19.7,17.3,950.5,1004.5,0,,,,,,,,,,,18.6,,,,
175,2019-07-10 12:00,17.5,1.9,8.3,140,100,19.9,17.4,949.9,1003.8,0,,,,,,,,,,,18.9,,,,
175,2019-07-10 13:00,17.8,5.3,7,140,100,20.2,17.7,949.6,1003.4,0,,,,,,,,,,,19.7,,,,
175,2019-07-10 14:00,17.8,9,7.4,140,98,19.9,17.4,949.2,1003,0,,,,,,,,,,,18.7,,,,
175,2019-07-10 15:00,18,6.7,8,140,100,20.5,17.9,948.7,1002.4,0,,,,,,,,,,,18.9,,,,
175,2019-07-10 16:00,18.3,7.4,9.5,140,100,20.9,18.2,947.9,1001.4,0,,,,,,,,,,,19.1,,,,
175,2019-07-10 17:00,18.3,10.7,7.6,110,99,20.8,18.1,947.7,1001.2,0,,,,,,,,,,,18.8,,,,
175,2019-07-10 18:00,18.4,8.9,5.8,140,99,20.9,18.2,947.9,1001.4,0,,,,,,,,,,,18.8,,,,
175,2019-07-10 19:00,18.4,8.3,4.3,90,100,21,18.3,947.7,1001.2,0,,,,,,,,,,,18.5,,,,
175,2019-07-10 20:00,18.4,10.5,4.7,110,100,21,18.3,948,1001.5,0,,,,,,,,,,,18.4,,,,
175,2019-07-10 21:00,18.3,4.9,4.6,110,99,20.8,18.1,948.3,1001.9,,,,,,,,,,,,18.3,,,,
175,2019-07-10 22:00,18.2,1.8,4.2,110,96,20,17.5,948.3,1001.9,,,,,,,,,,,,18.2,,,,
175,2019-07-10 23:00,18.2,,3.9,90,96,20,17.5,948.2,1001.8,,,,,,,,,,,,18.2,,,,
175,2019-07-11 00:00,18.3,,4.4,360,96,20.1,17.6,948.5,1002.1,,,,,,,,,,,,18.3,,,,
175,2019-07-11 01:00,18.2,.1,7.3,360,96,20,17.5,948.9,1002.5,,,,,,,,,,,,18.3,,,,
175,2019-07-11 02:00,18,,6.8,360,96,19.7,17.3,948.4,1002.1,,,,,,,,,,,,17.9,,,,
175,2019-07-11 03:00,18,,4.1,20,96,19.7,17.3,948.7,1002.4,,,,,,,,,,,,17.8,,,,
175,2019-07-11 04:00,18,,5.5,340,96,19.7,17.3,949.2,1002.9,,,,,,,,,,,,18,,,,
175,2019-07-11 05:00,18.1,,6.1,320,96,19.9,17.4,949.5,1003.2,,,,,,,,,,,,18,,,,
175,2019-07-11 06:00,18,,6.1,320,96,19.7,17.3,950.4,1004.2,0,,,,,,,,,,,18.3,,,,
175,2019-07-11 07:00,17.6,,6,320,96,19.2,16.9,951.3,1005.3,0,,,,,,,,,,,18.7,,,,
175,2019-07-11 08:00,17.9,,6.2,320,96,19.6,17.2,951.7,1005.6,0,,,,,,,,,,,21,,,,
175,2019-07-11 09:00,18,,6.7,320,96,19.7,17.3,952.1,1006,0,,,,,,,,,,,21,,,,
175,2019-07-11 10:00,18.5,,6.8,320,96,20.4,17.8,952.1,1005.8,0,,,,,,,,,,,22.1,,,,
175,2019-07-11 11:00,19.1,,5.3,320,96,21.2,18.4,952.3,1006.4,0,,,,,,,,,,,22.8,,,,
175,2019-07-11 12:00,20.3,,6.2,320,95,22.5,19.4,952.3,1006,.1,,,,,,,,,,,27.9,,,,
175,2019-07-11 13:00,20.9,,7.2,320,88,21.7,18.8,952.4,1005.9,0,,,,,,,,,,,29,,,,
175,2019-07-11 14:00,19.9,,6.2,320,92,21.3,18.5,952.5,1006.3,0,,,,,,,,,,,24.3,,,,
175,2019-07-11 15:00,19.7,,5.5,320,91,20.8,18.1,952.7,1006.6,0,,,,,,,,,,,23.4,,,,
175,2019-07-11 16:00,19.9,,5.2,320,90,20.9,18.2,952.7,1006.5,.1,,,,,,,,,,,24.4,,,,
175,2019-07-11 17:00,19.5,,5.6,320,92,20.8,18.1,952.6,1006.5,0,,,,,,,,,,,22.9,,,,
175,2019-07-11 18:00,19.1,,5.5,320,94,20.8,18.1,952.9,1007,0,,,,,,,,,,,21.5,,,,
175,2019-07-11 19:00,18.5,,6,320,96,20.4,17.8,953,1006.8,0,,,,,,,,,,,19.9,,,,
175,2019-07-11 20:00,18.2,,6.3,320,96,20,17.5,953.4,1007.3,0,,,,,,,,,,,19,,,,
175,2019-07-11 21:00,18,,6.5,320,96,19.7,17.3,953.6,1007.6,,,,,,,,,,,,18.7,,,,
175,2019-07-11 22:00,17.9,,5.6,320,96,19.6,17.2,954,1008,,,,,,,,,,,,18.6,,,,
175,2019-07-11 23:00,17.3,,5.9,320,96,18.9,16.6,954.2,1008.4,,,,,,,,,,,,17.6,,,,
175,2019-07-12 00:00,17.2,,6.2,320,96,18.8,16.5,954.2,1008.4,,,,,,,,,,,,16.8,,,,
175,2019-07-12 01:00,17.3,,6.2,340,96,18.9,16.6,954.2,1008.4,,,,,,,,,,,,17.3,,,,
175,2019-07-12 02:00,17.1,,6.7,340,96,18.6,16.4,954,1008.3,,,,,,,,,,,,17.1,,,,
175,2019-07-12 03:00,16.9,,5.7,320,96,18.4,16.2,954.1,1008.4,,,,,,,,,,,,16.6,,,,
175,2019-07-12 04:00,16.7,,4.2,340,96,18.2,16,954.5,1008.9,,,,,,,,,,,,15.9,,,,
175,2019-07-12 05:00,17.1,,4,340,96,18.6,16.4,954.9,1009.2,,,,,,,,,,,,17,,,,
175,2019-07-12 06:00,17.4,,2.6,340,96,19,16.7,955,1009.2,0,,,,,,,,,,,17.7,,,,
175,2019-07-12 07:00,18.7,,2.2,320,96,20.6,18,955,1008.8,.3,,,,,,,,,,,21.8,,,,
175,2019-07-12 08:00,19,,1.8,290,96,21,18.3,955.4,1009.7,.1,,,,,,,,,,,23.6,,,,
175,2019-07-12 09:00,21.6,,2.2,290,86,22.1,19.1,955.5,1008.9,.1,,,,,,,,,,,31,,,,
175,2019-07-12 10:00,21.8,,1.5,290,78,20.2,17.7,955.3,1008.7,.8,,,,,,,,,,,30.1,,,,
175,2019-07-12 11:00,23.6,,2.5,320,75,21.8,18.9,955.1,1007.9,.6,,,,,,,,,,,35.1,,,,
175,2019-07-12 12:00,24,,2.2,320,73,21.7,18.8,954.6,1007.8,.6,,,,,,,,,,,38.7,,,,
175,2019-07-12 13:00,22.6,,1,270,78,21.3,18.5,954.1,1007.2,.6,,,,,,,,,,,33,,,,
175,2019-07-12 14:00,23.5,,.9,340,77,22.2,19.2,953.7,1006.5,.7,,,,,,,,,,,33.8,,,,
175,2019-07-12 15:00,24.9,,1,290,73,22.9,19.7,953.5,1006.4,.6,,,,,,,,,,,38.3,,,,
175,2019-07-12 16:00,24,,.8,230,77,22.9,19.7,953.1,1006.2,.3,,,,,,,,,,,36.3,,,,
175,2019-07-12 17:00,23.3,,.7,180,76,21.7,18.8,953,1005.8,.7,,,,,,,,,,,31.9,,,,
175,2019-07-12 18:00,20.9,,1.1,320,86,21.2,18.4,952.6,1006.1,0,,,,,,,,,,,25.5,,,,
175,2019-07-12 19:00,19.4,,1.5,290,83,18.6,16.4,952.5,1006.5,0,,,,,,,,,,,22.7,,,,
175,2019-07-12 20:00,19.6,,1.9,230,85,19.4,17,952.6,1006.5,0,,,,,,,,,,,21.1,,,,
175,2019-07-12 21:00,19.3,,2.2,270,74,16.5,14.5,953,1007,,,,,,,,,,,,20.2,,,,
175,2019-07-12 22:00,19.4,,2.2,270,73,16.4,14.4,953,1007,,,,,,,,,,,,19.7,,,,
175,2019-07-12 23:00,19.4,,2.4,270,74,16.6,14.6,952.8,1006.8,,,,,,,,,,,,19.2,,,,
175,2019-07-13 00:00,19.3,,2.4,200,74,16.5,14.5,952.6,1006.6,,,,,,,,,,,,18.8,,,,
175,2019-07-13 01:00,18.2,,3,270,84,17.5,15.4,952.3,1006.1,,,,,,,,,,,,18.1,,,,
175,2019-07-13 02:00,18.1,,3.6,270,86,17.8,15.7,951.9,1005.7,,,,,,,,,,,,18.1,,,,
175,2019-07-13 03:00,17.9,,2.4,270,86,17.6,15.5,951,1004.8,,,,,,,,,,,,18.2,,,,
175,2019-07-13 04:00,17.7,,3.1,290,91,18.4,16.2,950.5,1004.4,,,,,,,,,,,,18,,,,
175,2019-07-13 05:00,18.1,.6,3.2,290,100,20.6,18,950.1,1003.8,,,,,,,,,,,,18.2,,,,
175,2019-07-13 06:00,17.9,1.2,1.9,270,98,20,17.5,949.9,1003.7,0,,,,,,,,,,,18.2,,,,
175,2019-07-13 07:00,17.7,.3,.7,90,89,17.9,15.8,949.7,1003.5,0,,,,,,,,,,,18.8,,,,
175,2019-07-13 08:00,18.3,,1.1,360,91,19,16.7,950,1003.7,0,,,,,,,,,,,21.5,,,,
175,2019-07-13 09:00,18,.1,2.4,140,96,19.7,17.3,949.6,1003.3,0,,,,,,,,,,,20.2,,,,
175,2019-07-13 10:00,18.4,,4.1,140,95,20,17.5,948.9,1002.5,0,,,,,,,,,,,22.2,,,,
175,2019-07-13 11:00,19.1,,1.9,110,90,19.9,17.4,949.1,1003,0,,,,,,,,,,,25,,,,
175,2019-07-13 12:00,20.4,0,1.6,140,89,21.3,18.5,948.9,1002.4,0,,,,,,,,,,,29.3,,,,
175,2019-07-13 13:00,22.3,,2.6,140,79,21.2,18.4,948.4,1001.2,0,,,,,,,,,,,35.2,,,,
175,2019-07-13 14:00,21.5,,1.2,110,79,20.1,17.6,948.2,1001.3,.2,,,,,,,,,,,32.7,,,,
175,2019-07-13 15:00,22.2,,1.1,110,80,21.3,18.5,947.6,1000.4,.1,,,,,,,,,,,34.3,,,,
175,2019-07-13 16:00,21.9,,.4,0,77,20.1,17.6,947.2,1000.1,.5,,,,,,,,,,,31.1,,,,
175,2019-07-13 17:00,22,,2.8,360,83,21.8,18.9,946.9,999.7,.5,,,,,,,,,,,30.6,,,,
175,2019-07-13 18:00,19.9,,4.5,340,86,19.9,17.4,947.1,1000.6,.1,,,,,,,,,,,24.7,,,,
175,2019-07-13 19:00,19.1,,4.6,340,91,20,17.5,946.9,1000.6,.1,,,,,,,,,,,21.7,,,,
175,2019-07-13 20:00,18.7,,3.6,340,92,19.7,17.3,947.4,1000.8,0,,,,,,,,,,,20,,,,
175,2019-07-13 21:00,18.4,,5.6,340,94,19.9,17.4,947.7,1001.2,,,,,,,,,,,,19.1,,,,
175,2019-07-13 22:00,18.6,,6.1,340,96,20.5,17.9,948.2,1001.7,,,,,,,,,,,,19,,,,
175,2019-07-13 23:00,18.8,,5.4,360,96,20.8,18.1,948.7,1002.1,,,,,,,,,,,,19.4,,,,
175,2019-07-14 00:00,18.9,,6.3,360,96,20.9,18.2,948.8,1002.7,,,,,,,,,,,,19.4,,,,
175,2019-07-14 01:00,19,,4.9,360,96,21,18.3,948.4,1002.3,,,,,,,,,,,,19.4,,,,
175,2019-07-14 02:00,19.2,,4,360,96,21.3,18.5,948,1001.8,,,,,,,,,,,,19.5,,,,
175,2019-07-14 03:00,19.2,,3.1,360,96,21.3,18.5,948,1001.8,,,,,,,,,,,,19.6,,,,
175,2019-07-14 04:00,19.3,,3.5,360,96,21.4,18.6,947.8,1001.5,,,,,,,,,,,,19.7,,,,
175,2019-07-14 05:00,19.2,,3.9,360,96,21.3,18.5,947.9,1001.7,,,,,,,,,,,,19.5,,,,
175,2019-07-14 06:00,19.3,,3.8,20,96,21.4,18.6,947.9,1001.6,0,,,,,,,,,,,19.6,,,,
175,2019-07-14 07:00,19.3,,2.7,50,96,21.4,18.6,948.2,1002,0,,,,,,,,,,,20.6,,,,
175,2019-07-14 08:00,19.8,,2.1,20,96,22.1,19.1,948.8,1002.4,0,,,,,,,,,,,24.6,,,,
175,2019-07-14 09:00,21.9,,1.7,70,95,24.9,21,949.2,1002.2,.5,,,,,,,,,,,31.9,,,,
175,2019-07-14 10:00,23.7,,1,90,84,24.6,20.8,949.5,1002,1,,,,,,,,,,,36.2,,,,
175,2019-07-14 11:00,25,,2.1,360,79,24.9,21,949.9,1002.6,.9,,,,,,,,,,,41.1,,,,
175,2019-07-14 12:00,24.8,,2.9,360,75,23.4,20,950.2,1002.9,.7,,,,,,,,,,,40.4,,,,
175,2019-07-14 13:00,24.8,,1.7,340,77,24,20.4,950,1002.7,1,,,,,,,,,,,39.4,,,,
175,2019-07-14 14:00,26.8,,3,320,73,25.6,21.5,949.9,1002.1,.4,,,,,,,,,,,41.7,,,,
175,2019-07-14 15:00,27,,3.6,320,71,25.2,21.2,949.6,1001.8,.9,,,,,,,,,,,42,,,,
175,2019-07-14 16:00,26,,4.4,340,72,24.1,20.5,949.4,1001.8,1,,,,,,,,,,,39.7,,,,
175,2019-07-14 17:00,24.6,,3.7,320,78,24.1,20.5,949.5,1002.2,.8,,,,,,,,,,,34.7,,,,
175,2019-07-14 18:00,23.4,,2.4,320,82,23.5,20.1,949.9,1002.5,1,,,,,,,,,,,29,,,,
175,2019-07-14 19:00,21.3,,1.4,320,90,22.7,19.5,950,1003.2,.8,,,,,,,,,,,24.6,,,,
175,2019-07-14 20:00,19.8,,3.4,290,89,20.5,17.9,950.6,1004.3,0,,,,,,,,,,,21.4,,,,
175,2019-07-14 21:00,21.4,,1.4,250,71,18.1,15.9,951.7,1005,,,,,,,,,,,,20.3,,,,
175,2019-07-14 22:00,19.9,,.9,340,80,18.5,16.3,952.2,1006,,,,,,,,,,,,19.6,,,,
175,2019-07-14 23:00,20.6,,0,0,76,18.4,16.2,952.3,1005.9,,,,,,,,,,,,19.2,,,,
175,2019-07-15 00:00,19.5,,1.8,160,95,21.4,18.6,952.3,1006.2,,,,,,,,,,,,18.9,,,,
175,2019-07-15 01:00,19.4,,1.1,160,96,21.6,18.7,952.5,1006.5,,,,,,,,,,,,18.4,,,,
175,2019-07-15 02:00,19,,1.8,270,95,20.8,18.1,952.4,1006.5,,,,,,,,,,,,18.1,,,,
175,2019-07-15 03:00,18.4,,1.4,320,93,19.6,17.2,952.4,1006.2,,,,,,,,,,,,17.3,,,,
175,2019-07-15 04:00,18.6,,1.4,160,95,20.2,17.7,952.2,1005.9,,,,,,,,,,,,17.3,,,,
175,2019-07-15 05:00,18.7,,2,290,95,20.4,17.8,952.9,1006.6,,,,,,,,,,,,17.2,,,,
175,2019-07-15 06:00,19,,2,180,96,21,18.3,953,1007.1,0,,,,,,,,,,,18.2,,,,
175,2019-07-15 07:00,19.7,,2.9,180,96,22,19,953,1006.9,0,,,,,,,,,,,20.7,,,,
175,2019-07-15 08:00,20.6,,2,180,95,22.9,19.7,953.5,1007.1,0,,,,,,,,,,,25.5,,,,
175,2019-07-15 09:00,22,,3.3,160,88,23.2,19.9,953.6,1006.8,0,,,,,,,,,,,28.2,,,,
175,2019-07-15 10:00,23.9,,1.9,180,80,23.7,20.2,954.1,1007.3,.2,,,,,,,,,,,33.3,,,,
175,2019-07-15 11:00,23.5,,2,180,79,22.8,19.6,954.5,1007.3,.1,,,,,,,,,,,32.1,,,,
175,2019-07-15 12:00,24.9,,2.8,180,75,23.5,20.1,954.8,1007.8,.4,,,,,,,,,,,36.5,,,,
175,2019-07-15 13:00,26.3,,2.8,180,70,23.8,20.3,954.6,1007.2,.9,,,,,,,,,,,43,,,,
175,2019-07-15 14:00,26.1,,2.4,180,72,24.3,20.6,954.4,1007,.9,,,,,,,,,,,41.3,,,,
175,2019-07-15 15:00,26.2,,2.2,180,71,24.1,20.5,954.1,1006.7,1,,,,,,,,,,,41.2,,,,
175,2019-07-15 16:00,24.4,,2.6,180,78,23.8,20.3,953.7,1006.7,.8,,,,,,,,,,,37.1,,,,
175,2019-07-15 17:00,22.2,,1.7,180,83,22.1,19.1,953.6,1006.8,.2,,,,,,,,,,,29.3,,,,
175,2019-07-15 18:00,20.9,,3,200,90,22.1,19.1,953.6,1007.2,.1,,,,,,,,,,,26.6,,,,
175,2019-07-15 19:00,19.9,,2.6,180,96,22.2,19.2,953.9,1007.8,0,,,,,,,,,,,23.5,,,,
175,2019-07-15 20:00,19.4,,1.7,230,95,21.3,18.5,954.4,1008.5,0,,,,,,,,,,,21.9,,,,
175,2019-07-15 21:00,19,,2.4,180,96,21,18.3,955.3,1009.6,,,,,,,,,,,,20.6,,,,
175,2019-07-15 22:00,19.2,,4.3,180,93,20.6,18,955.9,1010.1,,,,,,,,,,,,19.7,,,,
175,2019-07-15 23:00,19.1,,3.9,180,94,20.8,18.1,956.2,1010.5,,,,,,,,,,,,19.3,,,,
175,2019-07-16 00:00,19.2,,3.2,180,88,19.5,17.1,956.3,1010.6,,,,,,,,,,,,18.6,,,,
175,2019-07-16 01:00,19.5,,2.5,180,88,19.9,17.4,956.1,1010.2,,,,,,,,,,,,18.3,,,,
175,2019-07-16 02:00,18.9,,2.3,160,94,20.5,17.9,956.1,1010.4,,,,,,,,,,,,18.2,,,,
175,2019-07-16 03:00,18.7,,2.7,140,86,18.5,16.3,956.1,1010,,,,,,,,,,,,18,,,,
175,2019-07-16 04:00,18.7,,2.9,160,85,18.3,16.1,956,1009.9,,,,,,,,,,,,17.7,,,,
175,2019-07-16 05:00,18.5,,2.2,140,88,18.6,16.4,956.1,1010,,,,,,,,,,,,17.4,,,,
175,2019-07-16 06:00,18.6,,1.9,140,85,18.2,16,956.4,1010.3,0,,,,,,,,,,,17.6,,,,
175,2019-07-16 07:00,20.1,,2.2,160,82,19.2,16.9,956.8,1010.8,.1,,,,,,,,,,,20.8,,,,
175,2019-07-16 08:00,22.2,,1.9,160,79,21,18.3,957,1010.3,1,,,,,,,,,,,27.3,,,,
175,2019-07-16 09:00,24.5,,2,160,71,21.7,18.8,957.2,1010.4,1,,,,,,,,,,,34.5,,,,
175,2019-07-16 10:00,25.1,,1.5,180,73,23.2,19.9,957.7,1010.8,1,,,,,,,,,,,38,,,,
175,2019-07-16 11:00,26.5,,3,160,69,23.8,20.3,957.7,1010.4,1,,,,,,,,,,,42.3,,,,
175,2019-07-16 12:00,26.7,,3.5,160,72,25.2,21.2,957.8,1010.5,1,,,,,,,,,,,43.4,,,,
175,2019-07-16 13:00,26.6,,3.7,160,70,24.3,20.6,957.6,1010.3,1,,,,,,,,,,,44.3,,,,
175,2019-07-16 14:00,27.1,,3.6,160,70,25,21.1,957.4,1010,1,,,,,,,,,,,44.6,,,,
175,2019-07-16 15:00,26.7,,3.9,160,70,24.4,20.7,957,1009.6,1,,,,,,,,,,,37.9,,,,
175,2019-07-16 16:00,26.2,,2.9,160,70,23.7,20.2,956.8,1009.5,1,,,,,,,,,,,36.9,,,,
175,2019-07-16 17:00,23.4,,2.5,160,75,21.6,18.7,956.7,1009.7,1,,,,,,,,,,,32.5,,,,
175,2019-07-16 18:00,22.5,,3,160,78,21.2,18.4,956.7,1009.9,.9,,,,,,,,,,,29,,,,
175,2019-07-16 19:00,20.6,,3.7,160,85,20.5,17.9,956.9,1010.7,.4,,,,,,,,,,,25.1,,,,
175,2019-07-16 20:00,19.5,,4.7,160,89,20.1,17.6,956.9,1011.1,0,,,,,,,,,,,22.2,,,,
175,2019-07-16 21:00,19.5,,6.2,140,84,19,16.7,957,1011.2,,,,,,,,,,,,21,,,,
175,2019-07-16 22:00,19.1,,5,140,88,19.4,17,957.7,1012.1,,,,,,,,,,,,20.2,,,,
175,2019-07-16 23:00,19.2,,6,140,89,19.7,17.3,958,1012.3,,,,,,,,,,,,19.7,,,,
175,2019-07-17 00:00,18.6,,8,160,91,19.4,17,958,1012,,,,,,,,,,,,19.2,,,,
175,2019-07-17 01:00,18.6,,9.3,160,91,19.4,17,957.7,1011.7,,,,,,,,,,,,18.7,,,,
175,2019-07-17 02:00,18.6,,8.3,140,95,20.2,17.7,957.5,1011.5,,,,,,,,,,,,19.2,,,,
175,2019-07-17 03:00,18.9,,6.9,140,95,20.6,18,957.2,1011.6,,,,,,,,,,,,19.9,,,,
175,2019-07-17 04:00,18.6,,7.2,160,96,20.5,17.9,957.4,1011.4,,,,,,,,,,,,19.5,,,,
175,2019-07-17 05:00,18.2,,7.3,160,95,19.7,17.3,957.4,1011.5,,,,,,,,,,,,18.8,,,,
175,2019-07-17 06:00,17.9,,6.2,140,95,19.4,17,957.3,1011.5,0,,,,,,,,,,,18.5,,,,
175,2019-07-17 07:00,19.5,,6.5,160,90,20.4,17.8,957.3,1011.5,.4,,,,,,,,,,,21.2,,,,
175,2019-07-17 08:00,19.8,,7.4,160,86,19.7,17.3,957.2,1011.3,.8,,,,,,,,,,,23.7,,,,
175,2019-07-17 09:00,24.2,,5.4,160,75,22.5,19.4,957.4,1010.7,.9,,,,,,,,,,,34.4,,,,
175,2019-07-17 10:00,24.3,,6.8,160,74,22.4,19.3,957.3,1010.5,.7,,,,,,,,,,,36,,,,
175,2019-07-17 11:00,24.7,,6,160,74,22.9,19.7,957.7,1010.9,1,,,,,,,,,,,42.4,,,,
175,2019-07-17 12:00,24.9,,7,160,73,22.9,19.7,957.5,1010.6,1,,,,,,,,,,,44.1,,,,
175,2019-07-17 13:00,24.4,,7.3,160,74,22.5,19.4,957.5,1010.7,.9,,,,,,,,,,,42.1,,,,
175,2019-07-17 14:00,23.5,,5.7,160,79,22.8,19.6,957.2,1010.2,.1,,,,,,,,,,,36.5,,,,
175,2019-07-17 15:00,24.1,,5.3,160,77,23.1,19.8,957,1010.3,.3,,,,,,,,,,,38.1,,,,
175,2019-07-17 16:00,22.5,,5.9,160,85,23.1,19.8,956.6,1009.8,0,,,,,,,,,,,31.7,,,,
175,2019-07-17 17:00,21.2,,5,160,89,22.4,19.3,956.2,1009.8,0,,,,,,,,,,,27.5,,,,
175,2019-07-17 18:00,20.8,,5.5,160,91,22.2,19.2,956.3,1010,0,,,,,,,,,,,25.9,,,,
175,2019-07-17 19:00,20,0,6.4,160,95,22.1,19.1,956.6,1010.6,0,,,,,,,,,,,23,,,,
175,2019-07-17 20:00,19.9,.6,5.8,160,100,23.1,19.8,956.8,1010.9,0,,,,,,,,,,,22.2,,,,
175,2019-07-17 21:00,19.7,4.9,6.6,160,100,22.8,19.6,957.2,1011.3,,,,,,,,,,,,21.1,,,,
175,2019-07-17 22:00,19.6,5,8.2,160,100,22.7,19.5,957,1011.2,,,,,,,,,,,,20.9,,,,
175,2019-07-17 23:00,20,5,6.6,160,99,23.1,19.8,957.4,1011.5,,,,,,,,,,,,20.9,,,,
175,2019-07-18 00:00,20.1,4.5,4.9,160,100,23.4,20,957.3,1011.3,,,,,,,,,,,,21,,,,
175,2019-07-18 01:00,20.1,1.4,5.3,160,100,23.4,20,957.2,1011.2,,,,,,,,,,,,21.1,,,,
175,2019-07-18 02:00,20.2,1.4,4.8,160,95,22.4,19.3,956.6,1010.5,,,,,,,,,,,,21.1,,,,
175,2019-07-18 03:00,20.7,2.3,3.1,160,98,23.8,20.3,956.1,1009.9,,,,,,,,,,,,21.2,,,,
175,2019-07-18 04:00,20.4,1.4,4.2,140,96,22.9,19.7,955.8,1009.6,,,,,,,,,,,,21.2,,,,
175,2019-07-18 05:00,20.5,.9,4.5,110,100,24,20.4,955.8,1009.6,,,,,,,,,,,,21.1,,,,
175,2019-07-18 06:00,20.1,.9,5,110,97,22.8,19.6,955.7,1009.6,0,,,,,,,,,,,20.9,,,,
175,2019-07-18 07:00,20.1,.6,4.8,140,95,22.2,19.2,955.2,1009.1,0,,,,,,,,,,,20.8,,,,
175,2019-07-18 08:00,20.1,.8,6.7,140,95,22.2,19.2,955,1008.9,0,,,,,,,,,,,21.2,,,,
175,2019-07-18 09:00,20.2,,6.1,140,95,22.4,19.3,954.8,1008.6,0,,,,,,,,,,,22.9,,,,
175,2019-07-18 10:00,20.6,0,6.1,160,95,22.9,19.7,955.1,1008.8,0,,,,,,,,,,,23.2,,,,
175,2019-07-18 11:00,20.5,.2,6.3,160,100,24,20.4,955,1008.8,0,,,,,,,,,,,25.4,,,,
175,2019-07-18 12:00,22.2,.3,6.9,140,95,25.3,21.3,955.1,1008.3,0,,,,,,,,,,,29.9,,,,
175,2019-07-18 13:00,20.8,,7.5,160,95,23.2,19.9,954.7,1008.4,0,,,,,,,,,,,25.9,,,,
175,2019-07-18 14:00,19.7,.4,8,160,100,22.8,19.6,954.2,1008.2,0,,,,,,,,,,,22.6,,,,
175,2019-07-18 15:00,19.7,.5,8.1,160,95,21.7,18.8,953.7,1007.6,0,,,,,,,,,,,22.1,,,,
175,2019-07-18 16:00,20,.8,7.7,160,100,23.2,19.9,953.8,1007.7,0,,,,,,,,,,,21.7,,,,
175,2019-07-18 17:00,20.2,1.2,8.1,160,95,22.4,19.3,953.5,1007.3,0,,,,,,,,,,,21.5,,,,
175,2019-07-18 18:00,20.3,.5,7.8,160,100,23.7,20.2,953.4,1007.1,0,,,,,,,,,,,21.5,,,,
175,2019-07-18 19:00,20.4,.2,7.6,160,95,22.7,19.5,953.2,1006.9,0,,,,,,,,,,,21.5,,,,
175,2019-07-18 20:00,20.6,.1,6.7,160,95,22.9,19.7,953.1,1006.7,0,,,,,,,,,,,21.4,,,,
175,2019-07-18 21:00,20.7,,5.4,160,95,23.1,19.8,954,1007.6,,,,,,,,,,,,21.4,,,,
175,2019-07-18 22:00,20.8,,6.4,160,95,23.2,19.9,954.1,1007.7,,,,,,,,,,,,21.4,,,,
175,2019-07-18 23:00,20.9,,7.1,140,95,23.4,20,954,1007.6,,,,,,,,,,,,21.3,,,,
175,2019-07-19 00:00,21.2,0,7.2,140,95,23.8,20.3,953.5,1007,,,,,,,,,,,,21.4,,,,
175,2019-07-19 01:00,21,,5.4,160,95,23.5,20.1,953.1,1006.6,,,,,,,,,,,,21.4,,,,
175,2019-07-19 02:00,21.3,,6.3,160,95,24,20.4,952.6,1006,,,,,,,,,,,,21.5,,,,
175,2019-07-19 03:00,21.4,,6,160,95,24.1,20.5,952.3,1005.6,,,,,,,,,,,,21.5,,,,
175,2019-07-19 04:00,21.2,0,5.8,160,95,23.8,20.3,952.2,1005.6,,,,,,,,,,,,21.5,,,,
175,2019-07-19 05:00,21.2,1.3,4.3,160,99,24.9,21,951.8,1005.2,,,,,,,,,,,,21.4,,,,
175,2019-07-19 06:00,21.2,1.6,2.8,110,95,23.8,20.3,951.7,1005.1,0,,,,,,,,,,,21.4,,,,
175,2019-07-19 07:00,21.2,,7.5,140,95,23.8,20.3,951.2,1004.5,0,,,,,,,,,,,21.5,,,,
175,2019-07-19 08:00,21.4,,8,140,95,24.1,20.5,950.4,1003.6,0,,,,,,,,,,,21.6,,,,
